id,company_name,industry,current_asset,fixed_asset,current_liability,fixed_liability,net_asset,total_asset,total_liability,edinet_code,security_code,fiscal_period_end_date
233,ニトリホールディングス,小売業,216561000000,402725000000,95016000000,24078000000,500192000000,619286000000,619286000000,E03144,98430,2019/02/20
234,セキド,小売業,,,,,,0,0,E03160,98780,2019/03/20
235,元気寿司,小売業,6053033000,15889254000,6848677000,6530134000,8563476000,21942287000,21942287000,E03176,98280,2019/03/31
236,関西スーパーマーケット,小売業,17333697000,41455054000,18018593000,7263291000,33506867000,58788751000,58788751000,E03184,99190,2019/03/31
237,プレナス,小売業,18215000000,69171000000,16562000000,10201000000,60623000000,87386000000,87386000000,E03200,99450,2019/02/28
238,アシードホールディングス,小売業,5844734000,8921883000,7742994000,2132328000,4891295000,14766617000,14766617000,E03208,99590,2019/03/31
239,ベルク,小売業,18518000000,97326000000,28104000000,24242000000,63498000000,115844000000,115844000000,E03216,99740,2019/02/28
240,ライトオン,小売業,29167000000,17439000000,15885000000,8081000000,22640000000,46606000000,46606000000,E03240,74450,2019/08/31
241,良品計画,小売業,170206000000,89869000000,53574000000,11312000000,195189000000,260075000000,260075000000,E03248,74530,2019/02/28
242,扶桑電通,卸売業,,,,,,0,0,E03264,75050,2019/09/30
243,マルヨシセンター,小売業,2976204000,14100408000,7325303000,8288560000,1462749000,17076612000,17076612000,E03272,75150,2019/02/28
244,パン・パシフィック・インターナショナルホールディングス,小売業,496405000000,782162000000,337985000000,587095000000,353487000000,1278567000000,1278567000000,E03280,75320,2019/06/30
245,ワークマン,小売業,,,,,,0,0,E03296,75640,2019/03/31
246,ニチリョク,小売業,,,,,,0,0,E03304,75780,2019/03/31
247,ポプラ,小売業,2865333000,6697460000,4555184000,2917889000,2089720000,9562793000,9562793000,E03312,76010,2019/02/28
248,京都きもの友禅,小売業,9445374000,3395686000,6671532000,260560000,5908968000,12841060000,12841060000,E03320,76150,2019/03/31
249,トップカルチャー,小売業,11165196000,10363238000,9656390000,8598571000,3273473000,21528434000,21528434000,E03336,76400,2019/10/31
250,スギホールディングス,小売業,170866000000,94615000000,85410000000,13507000000,166564000000,265481000000,265481000000,E03344,76490,2019/02/28
251,サンエー,小売業,45207000000,103383000000,22804000000,5085000000,120701000000,148590000000,148590000000,E03352,26590,2019/02/28
252,夢みつけ隊,小売業,1167950000,1971790000,978012000,426147000,1735581000,3139740000,3139740000,E03360,26730,2019/03/31
253,アダストリア,小売業,50116000000,41169000000,36829000000,1496000000,52960000000,91285000000,91285000000,E03368,26850,2019/02/28
254,フェスタリアホールディングス,小売業,6521212000,2171950000,5028186000,1969009000,1695967000,8693162000,8693162000,E03392,27360,2019/08/31
255,サーラコーポレーション,小売業,84019000000,111097000000,77030000000,58419000000,59667000000,195116000000,195116000000,E03408,27340,2019/11/30
256,コメ兵,小売業,20415309000,10092111000,6528411000,4178374000,19800635000,30507420000,30507420000,E03416,27800,2019/03/31
257,ハニーズホールディングス,小売業,22456352000,16856464000,4057913000,2503987000,32750916000,39312816000,39312816000,E03424,27920,2019/05/31
258,フライングガーデン,小売業,,,,,,0,0,E03432,33170,2019/03/31
259,フジタコーポレーション,小売業,,,,,,0,0,E03456,33700,2019/03/31
260,ツルハホールディングス,小売業,184830000000,187462000000,126783000000,25295000000,220214000000,372292000000,372292000000,E03464,33910,2019/05/15
261,アプライド,小売業,9464000000,5967000000,6120000000,3292000000,6019000000,15431000000,15431000000,E03472,30200,2019/03/31
262,ＷＤＩ,小売業,5535495000,7748017000,5672722000,4190305000,3420485000,13283512000,13283512000,E03496,30680,2019/03/31
263,きちりホールディングス,小売業,1733277000,2350051000,1296874000,917787000,1868667000,4083328000,4083328000,E03512,30820,2019/06/30
264,トレジャー・ファクトリー,小売業,5522431000,3334005000,2984779000,1573255000,4298402000,8856436000,8856436000,E03520,30930,2019/02/28
265,物語コーポレーション,小売業,8931080000,23804640000,8118031000,6935946000,17681743000,32735720000,32735720000,E03528,30970,2019/06/30
266,三菱地所,不動産業,1072869000000,4701323000000,688942000000,3128145000000,1957105000000,5774192000000,5774192000000,E03856,88020,2019/03/31
267,日神グループホールディングス,不動産業,86800798000,16907616000,29926959000,18401265000,55380190000,103708414000,103708414000,E03984,88810,2019/03/31
268,エリアクエスト,不動産業,876181000,2459568000,491198000,1328181000,1516370000,3335749000,3335749000,E04008,89120,2019/06/30
269,明豊エンタープライズ,不動産業,10513149000,1008073000,4720406000,2610450000,4190366000,11521222000,11521222000,E04024,89270,2019/07/31
270,エフ・ジェー・ネクスト,不動産業,69431000000,3254000000,15387000000,12356000000,44942000000,72685000000,72685000000,E04032,89350,2019/03/31
271,ハウスフリーダム,不動産業,7296402000,2798867000,4540900000,3362302000,2192067000,10095269000,10095269000,E04048,89960,2019/12/31
272,プロパスト,不動産業,,,,,,0,0,E04064,32360,2019/05/31
273,ディア・ライフ,不動産業,24204000000,1132000000,2879000000,9368000000,13089000000,25336000000,25336000000,E04072,32450,2019/09/30
274,小田急電鉄,陸運業,129601000000,1182831000000,383386000000,539866000000,389180000000,1312432000000,1312432000000,E04088,90070,2019/03/31
275,秩父鉄道,陸運業,1616458000,21662866000,3617476000,8636608000,11025240000,23279324000,23279324000,E04136,90120,2019/03/31
276,神姫バス,陸運業,14483000000,42154000000,8689000000,5033000000,42915000000,56637000000,56637000000,E04160,90830,2019/03/31
277,トランコム,倉庫・運輸関連,37669000000,15287000000,16245000000,2531000000,34180000000,52956000000,52956000000,E04208,90580,2019/03/31
278,ロジネットジャパン,陸運業,10676334000,21011219000,16118002000,3426191000,12143360000,31687553000,31687553000,E04232,90270,2019/03/31
279,日本航空,空運業,761539000000,1268788000000,454399000000,375793000000,1200135000000,2030327000000,2030327000000,E04272,92010,2019/03/31
280,乾汽船,海運業,15343000000,37047000000,7694000000,24970000000,19726000000,52390000000,52390000000,E04288,93080,2019/03/31
281,丸八倉庫,倉庫・運輸関連,1809769000,14196018000,1378456000,5055290000,9572041000,16005787000,16005787000,E04296,93130,2019/11/30
282,中央倉庫,倉庫・運輸関連,12766717000,34262398000,6616593000,1739255000,38673267000,47029115000,47029115000,E04304,93190,2019/03/31
283,日新,倉庫・運輸関連,55285000000,65230000000,33384000000,25062000000,62069000000,120515000000,120515000000,E04320,90660,2019/03/31
284,名港海運,倉庫・運輸関連,34075977000,74596230000,11365107000,7328602000,89978498000,108672207000,108672207000,E04328,93570,2019/03/31
285,東京汽船,倉庫・運輸関連,14667524000,13135574000,3374446000,2950361000,21478291000,27803098000,27803098000,E04336,91930,2019/03/31
286,中部日本放送,情報・通信業,22243000000,49021000000,5871000000,9944000000,55449000000,71264000000,71264000000,E04376,94020,2019/03/31
287,朝日ネット,情報・通信業,,,,,,0,0,E04496,38340,2019/03/31
288,中国電力,電気・ガス業,337572000000,2924092000000,636740000000,1978817000000,646107000000,3261664000000,3261664000000,E04504,95040,2019/03/31
289,大阪瓦斯,電気・ガス業,532194000000,1497528000000,353212000000,641465000000,1035045000000,2029722000000,2029722000000,E04520,95320,2019/03/31
290,鴨川グランドホテル,サービス業,,,,,,0,0,E04576,96950,2019/03/31
291,きんえい,サービス業,,,,,,0,0,E04592,96360,2019/01/31
292,ＳＤエンターテイメント,サービス業,2270008000,5876246000,3506589000,2557039000,2082626000,8146254000,8146254000,E04704,46500,2019/03/31
293,東天紅,小売業,,,,,,0,0,E04784,81810,2019/02/28
294,東海リース,サービス業,16774450000,17830550000,14060007000,5153231000,15391762000,34605000000,34605000000,E04800,97610,2019/03/31
295,ナガセ,サービス業,22817658000,44307426000,17368278000,32812547000,16944259000,67125084000,67125084000,E04824,97330,2019/03/31
296,西尾レントオール,サービス業,87340000000,127604000000,71468000000,44250000000,99226000000,214944000000,214944000000,E04848,96990,2019/09/30
297,ＫＳＫ,情報・通信業,8837000000,6433000000,3019000000,1408000000,10843000000,15270000000,15270000000,E04856,96870,2019/03/31
298,サコス,サービス業,8541864000,12685606000,6464867000,4706166000,10056437000,21227470000,21227470000,E04888,96410,2019/09/30
299,アインホールディングス,小売業,85446000000,103515000000,73744000000,11355000000,103862000000,188961000000,188961000000,E04896,96270,2019/04/30
300,イチネンホールディングス,サービス業,47534000000,82441000000,38712000000,57504000000,33759000000,129975000000,129975000000,E04904,96190,2019/03/31
301,旭情報サービス,情報・通信業,,,,,,0,0,E04920,97990,2019/03/31
302,ハリマビステム,サービス業,6993030000,3120726000,3669212000,910975000,5533569000,10113756000,10113756000,E04944,97800,2019/03/31
303,日本システムウエア,情報・通信業,19395000000,8816000000,6779000000,2235000000,19197000000,28211000000,28211000000,E04952,97390,2019/03/31
304,プラザクリエイト本社,サービス業,6517681000,6874743000,7342310000,3752602000,2297512000,13392424000,13392424000,E04960,75020,2019/03/31
305,フォーカスシステムズ,情報・通信業,,,,,,0,0,E04976,46620,2019/03/31
306,Ｚホールディングス,情報・通信業,,,,,,0,0,E05000,46890,2019/03/31
307,リソー教育,サービス業,6500933000,5957632000,3861464000,2388402000,6208699000,12458565000,12458565000,E05024,47140,2019/02/28
308,オービックビジネスコンサルタント,情報・通信業,,,,,,0,0,E05048,47330,2019/03/31
309,ビー・エム・エル,サービス業,77679000000,38292000000,28125000000,6719000000,81127000000,115971000000,115971000000,E05056,46940,2019/03/31
310,サイバーエージェント,サービス業,168662000000,56172000000,70749000000,43774000000,110311000000,224834000000,224834000000,E05072,47510,2019/09/30
311,クリーク・アンド・リバー社,サービス業,9747078000,3566629000,4711139000,1401721000,7200847000,13313707000,13313707000,E05096,47630,2019/02/28
312,ベクター,小売業,,,,,,0,0,E05112,26560,2019/03/31
313,日本コンピュータ・ダイナミクス,情報・通信業,6455375000,4593225000,4291164000,3304086000,3453350000,11048600000,11048600000,E05120,47830,2019/03/31
314,ＡＣＣＥＳＳ,情報・通信業,26616734000,5072162000,1306185000,624605000,29758106000,31688896000,31688896000,E05168,48130,2019/01/31
315,キャリアバンク,サービス業,1966377000,509975000,982586000,365950000,1127816000,2476352000,2476352000,E05176,48340,2019/05/31
316,エン・ジャパン,サービス業,37255000000,12596000000,13274000000,1111000000,35466000000,49851000000,49851000000,E05192,48490,2019/03/31
317,クイック,サービス業,9045428000,3546870000,4070375000,163117000,8358806000,12592298000,12592298000,E05232,43180,2019/03/31
318,テイクアンドギヴ・ニーズ,サービス業,12647000000,44483000000,17084000000,16864000000,23182000000,57130000000,57130000000,E05248,43310,2019/03/31
319,クリエアナブキ,サービス業,1849755000,255765000,821284000,189695000,1094541000,2105520000,2105520000,E05256,43360,2019/03/31
320,イオンファンタジー,サービス業,9936296000,38991915000,13280815000,6427214000,29220182000,48928211000,48928211000,E05264,43430,2019/02/28
321,インフォコム,情報・通信業,32445000000,11204000000,10645000000,296000000,32708000000,43649000000,43649000000,E05272,43480,2019/03/31
322,ＣＳＳホールディングス,サービス業,3269747000,2585282000,2692746000,523071000,2639212000,5855029000,5855029000,E05288,23040,2019/09/30
323,日鉄ソリューションズ,情報・通信業,154620000000,81458000000,70368000000,18249000000,147461000000,236078000000,236078000000,E05304,23270,2019/03/31
324,キューブシステム,情報・通信業,6156586000,1989317000,2249681000,532770000,5363452000,8145903000,8145903000,E05312,23350,2019/03/31
325,アイスタディ,情報・通信業,1384949000,473345000,355052000,153241000,1350001000,1858294000,1858294000,E05320,23450,2019/10/31
326,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,6295971000,2502660000,2622268000,3206244000,2970119000,8798631000,8798631000,E05328,23540,2019/02/28
327,ジョルダン,情報・通信業,4505644000,1199285000,998762000,7399000,4698768000,5704929000,5704929000,E05336,37100,2019/09/30
328,アイロムグループ,サービス業,6853000000,6660000000,3387000000,4062000000,6064000000,13513000000,13513000000,E05352,23720,2019/03/31
329,日本ファルコム,情報・通信業,,,,,,0,0,E05360,37230,2019/09/30
330,ディップ,サービス業,20522468000,12987914000,6925425000,883549000,25701408000,33510382000,33510382000,E05368,23790,2019/02/28
331,ソフトウェア・サービス,情報・通信業,,,,,,0,0,E05376,37330,2019/10/31
332,ティーガイア,情報・通信業,159486000000,19508000000,129745000000,2503000000,46746000000,178994000000,178994000000,E05392,37380,2019/03/31
333,セック,情報・通信業,,,,,,0,0,E05400,37410,2019/03/31
334,ＫＧ情報,サービス業,4731737000,1936821000,537184000,326814000,5804560000,6668558000,6668558000,E05416,24080,2019/12/20
335,インタートレード,情報・通信業,1032977000,195235000,469686000,3800000,754726000,1228212000,1228212000,E05424,37470,2019/09/30
336,フライトホールディングス,情報・通信業,793273000,101001000,318576000,228056000,347642000,894274000,894274000,E05432,37530,2019/03/31
337,ケアサービス,サービス業,2206547000,901672000,1148650000,479500000,1480069000,3108219000,3108219000,E05440,24250,2019/03/31
338,ぐるなび,サービス業,14603626000,9194181000,4779545000,314186000,18704076000,23797807000,23797807000,E05456,24400,2019/03/31
